,age,weight(kg),Height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,B2I_tags,Label,height(cm)
,39,87,1.633,1,32,1804,1.2,2165,9,28,163
,39,87,1.631,0,33,1582,1.5,2373,9,29,163
,39,87,1.633,1,33,1807,1.2,2168,9,28,163
,39,87,1.632,0,33,1582,1.3,2057,9,27,163
,41,86,1.631,0,32,1564,1.3,2033,9,26,163
,39,87,1.633,0,33,1581,1.5,2372,9,29,163
,40,86,1.633,0,32,1569,1.3,2039,9,26,163
,40,86,1.632,0,32,1573,1.5,2359,9,29,163
,39,87,1.632,0,33,1581,1.3,2055,9,27,163
,41,87,1.632,1,33,1796,1.2,2156,9,28,163
,38,87,1.632,0,33,1585,1.5,2378,9,29,163
,41,87,1.631,0,33,1574,1.3,2046,9,26,163
,39,86,1.631,1,32,1790,1.2,2148,9,27,163
,40,87,1.631,0,33,1575,1.5,2362,9,29,163
,40,87,1.633,0,32,1576,1.3,2048,9,26,163
,38,86,1.631,0,32,1578,1.3,2051,9,27,163
,41,86,1.633,0,32,1568,1.3,2039,9,26,163
,39,86,1.632,1,32,1793,1.2,2152,9,28,163
,39,86,1.631,0,32,1574,1.5,2361,9,29,163
,39,87,1.632,0,33,1586,1.5,2379,9,29,163
,40,86,1.631,1,32,1788,1.2,2146,9,27,163
,39,87,1.631,1,33,1803,1.2,2164,9,28,163
,38,86,1.633,0,32,1576,1.3,2049,9,26,163
,41,87,1.632,1,33,1796,1.2,2155,9,28,163
,39,87,1.632,0,33,1584,1.5,2375,9,29,163
,39,87,1.631,0,33,1580,1.5,2370,9,29,163
,40,87,1.632,0,33,1578,1.5,2367,9,29,163
,40,86,1.633,0,32,1573,1.3,2045,9,26,163
,39,86,1.633,1,32,1798,1.2,2158,9,28,163
,40,86,1.632,0,32,1570,1.3,2040,9,26,163
,41,87,1.632,1,33,1796,1.2,2155,9,28,163
,41,86,1.633,0,32,1569,1.5,2354,9,29,163
,39,86,1.632,0,32,1577,1.3,2049,9,26,163
,39,86,1.632,0,32,1576,1.3,2049,9,26,163
,39,87,1.631,0,33,1581,1.5,2372,9,29,163
,39,86,1.632,0,32,1575,1.3,2048,9,26,163
,39,86,1.633,0,32,1576,1.3,2049,9,26,163
,38,87,1.632,0,33,1591,1.5,2386,9,29,163
,38,87,1.632,0,33,1587,1.3,2063,9,27,163
,39,87,1.631,0,33,1584,1.5,2376,9,29,163
,39,86,1.631,0,32,1575,1.5,2363,9,29,163
,40,87,1.633,0,33,1578,1.5,2367,9,29,163
,39,87,1.633,0,33,1582,1.3,2057,9,27,163
,39,86,1.631,0,32,1575,1.5,2362,9,29,163
,40,87,1.633,0,33,1580,1.5,2370,9,29,163
,39,87,1.632,0,32,1580,1.5,2370,9,29,163
,38,87,1.631,1,33,1811,1.3,2354,9,29,163
,40,87,1.631,0,33,1580,1.3,2055,9,27,163
,41,87,1.633,0,33,1575,1.3,2047,9,26,163
,40,86,1.632,0,32,1574,1.3,2046,9,26,163
,40,86,1.632,0,32,1568,1.5,2352,9,29,163
,38,87,1.632,0,33,1586,1.3,2061,9,27,163
,39,87,1.633,0,33,1584,1.5,2376,9,29,163
,40,87,1.632,1,33,1796,1.2,2155,9,28,163
,41,87,1.631,1,33,1790,1.2,2148,9,27,163
,38,86,1.632,0,32,1577,1.3,2050,9,27,163
,39,87,1.632,0,33,1580,1.5,2370,9,29,163
,40,86,1.633,1,32,1794,1.2,2152,9,28,163
,38,87,1.632,1,32,1808,1.3,2351,9,29,163
,39,86,1.632,0,32,1579,1.5,2368,9,29,163
,41,86,1.632,0,32,1568,1.5,2353,9,29,163
,39,86,1.631,0,32,1577,1.5,2365,9,29,163
,38,87,1.631,1,33,1808,1.3,2351,9,29,163
,40,86,1.632,0,32,1570,1.5,2355,9,29,163
,40,87,1.633,0,33,1577,1.3,2050,9,26,163
,39,87,1.633,1,33,1807,1.2,2168,9,28,163
,38,86,1.632,0,32,1578,1.3,2052,9,27,163
,39,86,1.632,0,32,1571,1.3,2042,9,26,163
,39,86,1.631,0,32,1572,1.3,2044,9,26,163
,41,87,1.633,0,33,1572,1.3,2044,9,26,163
,38,87,1.632,0,33,1589,1.5,2384,9,29,163
,39,86,1.632,1,32,1797,1.2,2156,9,28,163
,38,87,1.632,0,33,1590,1.5,2385,9,29,163
,39,86,1.632,1,32,1798,1.2,2157,9,28,163
,41,87,1.633,0,33,1574,1.5,2360,9,29,163
,40,87,1.631,0,33,1576,1.3,2048,9,26,163
,40,86,1.633,0,32,1574,1.5,2362,9,29,163
,41,87,1.631,1,33,1789,1.2,2146,9,27,163
,38,86,1.632,0,32,1577,1.3,2050,9,26,163
,38,86,1.632,1,32,1800,1.2,2160,9,28,163
,39,86,1.632,0,32,1577,1.3,2050,9,26,163
,39,87,1.631,1,33,1801,1.2,2161,9,28,163
,38,87,1.632,1,32,1809,1.2,2170,9,28,163
,38,86,1.632,1,32,1797,1.2,2157,9,28,163
,41,87,1.633,1,33,1798,1.2,2158,9,28,163
,38,86,1.631,0,32,1577,1.3,2050,9,26,163
,39,86,1.632,0,32,1575,1.5,2363,9,29,163
,41,86,1.631,1,32,1778,1.2,2133,9,27,163
,40,87,1.632,0,33,1579,1.5,2368,9,29,163
,39,86,1.633,1,32,1793,1.2,2152,9,28,163
,40,87,1.632,0,33,1576,1.3,2049,9,26,163
,39,86,1.633,0,32,1572,1.3,2043,9,26,163
,40,86,1.633,0,32,1569,1.3,2040,9,26,163
,39,87,1.633,0,32,1581,1.3,2055,9,27,163
,39,87,1.631,0,33,1586,1.5,2379,9,29,163
,41,87,1.631,1,33,1791,1.2,2150,9,27,163
,40,86,1.631,0,32,1571,1.3,2042,9,26,163
,39,86,1.631,1,32,1799,1.2,2158,9,28,163
,41,86,1.632,0,32,1565,1.3,2035,9,26,163
,41,87,1.633,0,33,1576,1.5,2364,9,29,163
,38,87,1.631,0,33,1585,1.5,2377,9,29,163
,38,86,1.631,1,32,1805,1.2,2166,9,28,163
,38,86,1.631,0,32,1579,1.3,2053,9,27,163
,39,87,1.632,0,32,1579,1.5,2369,9,29,163
,39,86,1.631,0,32,1577,1.3,2050,9,27,163
,41,86,1.632,1,32,1782,1.2,2138,9,27,163
,38,87,1.632,0,32,1584,1.3,2060,9,27,163
,41,86,1.633,1,32,1778,1.2,2134,9,27,163
,40,86,1.631,0,32,1568,1.3,2039,9,26,163
,41,86,1.631,0,32,1569,1.5,2353,9,29,163
,39,86,1.632,0,32,1574,1.5,2361,9,29,163
,41,87,1.631,1,33,1790,1.2,2148,9,27,163
,39,87,1.632,0,33,1583,1.3,2057,9,27,163
,40,87,1.632,1,32,1795,1.2,2154,9,28,163
,38,87,1.633,1,33,1818,1.3,2364,9,29,163
,39,86,1.633,0,32,1575,1.3,2048,9,26,163
,41,86,1.633,1,32,1782,1.2,2139,9,27,163
,40,86,1.632,1,32,1788,1.2,2145,9,27,163
,38,87,1.633,1,33,1817,1.2,2180,9,28,163
,40,87,1.632,0,33,1581,1.5,2371,9,29,163
,41,87,1.632,0,33,1572,1.3,2043,9,26,163
,40,87,1.633,0,33,1578,1.5,2367,9,29,163
,39,86,1.633,0,32,1576,1.3,2048,9,26,163
,39,87,1.632,0,33,1586,1.3,2062,9,27,163
,39,87,1.631,0,33,1583,1.5,2375,9,29,163
,40,86,1.633,0,32,1574,1.5,2360,9,29,163
,40,86,1.631,0,32,1568,1.5,2352,9,29,163
,40,87,1.633,0,33,1577,1.5,2366,9,29,163
,41,87,1.632,1,33,1795,1.2,2154,9,28,163
,39,87,1.632,0,33,1585,1.5,2377,9,29,163
,39,86,1.633,0,32,1571,1.5,2357,9,29,163
,39,87,1.632,0,33,1580,1.3,2055,9,27,163
,39,87,1.631,0,33,1580,1.5,2371,9,29,163
,41,86,1.633,1,32,1787,1.2,2144,9,27,163
,40,87,1.632,0,33,1576,1.5,2364,9,29,163
,39,87,1.633,1,33,1805,1.2,2166,9,28,163
,41,86,1.631,0,32,1567,1.3,2037,9,26,163
,40,86,1.633,0,32,1568,1.5,2353,9,29,163
,40,86,1.631,0,32,1570,1.5,2355,9,29,163
,40,86,1.632,1,32,1793,1.2,2152,9,28,163
,39,86,1.633,0,32,1578,1.5,2368,9,29,163
,38,86,1.632,0,32,1577,1.3,2050,9,27,163
,40,87,1.633,0,33,1580,1.5,2370,9,29,163
,38,86,1.631,1,32,1806,1.2,2167,9,28,163
,39,86,1.633,0,32,1578,1.3,2052,9,27,163
,39,86,1.632,1,32,1801,1.2,2161,9,28,163
,38,87,1.632,1,33,1811,1.2,2173,9,28,163
,39,86,1.631,0,32,1575,1.5,2363,9,29,163
,41,87,1.633,0,33,1575,1.5,2362,9,29,163
,40,87,1.632,0,33,1576,1.5,2364,9,29,163
,40,86,1.631,1,32,1793,1.2,2152,9,28,163
,40,87,1.633,0,33,1577,1.3,2050,9,26,163
,40,87,1.632,0,33,1576,1.5,2363,9,29,163
,39,86,1.633,0,32,1578,1.3,2051,9,27,163
,39,86,1.632,0,32,1579,1.3,2052,9,27,163
,39,87,1.633,1,33,1810,1.2,2171,9,28,163
,40,86,1.632,0,32,1573,1.5,2359,9,29,163
,38,87,1.631,0,33,1585,1.5,2378,9,29,163
,40,87,1.632,1,33,1804,1.2,2165,9,28,163
,41,86,1.633,0,32,1566,1.3,2036,9,26,163
,40,86,1.633,1,32,1788,1.2,2145,9,27,163
,40,87,1.633,0,33,1578,1.3,2052,9,27,163
,40,87,1.633,0,33,1580,1.5,2371,9,29,163
,41,86,1.632,0,32,1569,1.5,2353,9,29,163
,39,87,1.631,1,33,1802,1.2,2162,9,28,163
,38,87,1.633,1,33,1818,1.3,2363,9,29,163
,39,87,1.631,0,33,1585,1.5,2377,9,29,163
,40,86,1.632,0,32,1572,1.5,2358,9,29,163
,40,86,1.631,1,32,1791,1.2,2149,9,27,163
,38,86,1.632,1,32,1799,1.2,2159,9,28,163
,40,86,1.631,1,33,1794,1.2,2152,9,28,163
,41,86,1.633,1,32,1778,1.2,2134,9,27,163
,39,87,1.631,0,33,1581,1.3,2055,9,27,163
,39,87,1.633,0,33,1586,1.5,2378,9,29,163
,40,86,1.632,1,32,1789,1.2,2147,9,27,163
,39,86,1.633,0,32,1575,1.5,2363,9,29,163
,40,87,1.632,0,32,1575,1.5,2362,9,29,163
,40,87,1.632,0,33,1581,1.5,2372,9,29,163
,41,87,1.632,0,32,1571,1.3,2042,9,26,163
,40,87,1.631,0,33,1579,1.5,2369,9,29,163
,39,86,1.632,1,32,1792,1.2,2150,9,28,163
,39,86,1.633,0,32,1576,1.3,2048,9,26,163
,40,86,1.631,1,32,1788,1.2,2145,9,27,163
,40,87,1.633,0,32,1575,1.3,2048,9,26,163
,38,87,1.631,1,33,1808,1.3,2351,9,29,163
,39,86,1.631,0,32,1575,1.3,2047,9,26,163
,38,87,1.631,0,33,1587,1.3,2064,9,27,163
,39,87,1.633,0,33,1582,1.3,2056,9,27,163
,39,87,1.631,1,33,1806,1.2,2167,9,28,163
,38,87,1.632,0,33,1590,1.5,2385,9,29,163
,40,87,1.632,0,33,1578,1.5,2367,9,29,163
,38,87,1.633,1,32,1811,1.2,2173,9,28,163
,39,86,1.632,0,32,1574,1.3,2047,9,26,163
,41,87,1.632,0,33,1575,1.3,2048,9,26,163
,39,87,1.633,0,32,1581,1.3,2055,9,27,163
,40,87,1.631,0,33,1581,1.3,2055,9,27,163
,39,87,1.632,1,33,1807,1.2,2168,9,28,163
,40,86,1.631,0,32,1567,1.5,2350,9,29,163
,38,86,1.632,1,32,1804,1.2,2164,9,28,163
,39,86,1.631,0,32,1573,1.3,2045,9,26,163
,41,86,1.632,1,32,1782,1.2,2138,9,27,163
,41,87,1.631,0,32,1570,1.5,2355,9,29,163
,39,87,1.631,1,33,1805,1.2,2166,9,28,163
,39,87,1.633,0,33,1586,1.5,2379,9,29,163
,41,87,1.633,1,33,1792,1.2,2151,9,28,163
,41,87,1.632,0,33,1573,1.3,2045,9,26,163
,38,87,1.632,1,33,1815,1.2,2178,9,28,163
,40,86,1.632,0,32,1574,1.5,2360,9,29,163
,39,87,1.631,1,33,1810,1.3,2353,9,29,163
,41,87,1.632,1,32,1788,1.2,2146,9,27,163
,38,86,1.633,1,32,1805,1.2,2165,9,28,163
,39,87,1.631,0,33,1580,1.3,2054,9,27,163
,38,86,1.631,1,32,1799,1.2,2159,9,28,163
,39,86,1.632,1,32,1791,1.2,2149,9,27,163
,39,86,1.631,1,32,1799,1.2,2159,9,28,163
,38,86,1.633,1,32,1808,1.3,2350,9,29,163
,40,87,1.632,1,33,1804,1.2,2164,9,28,163
,39,87,1.633,1,33,1811,1.2,2174,9,28,163
,41,87,1.632,1,33,1790,1.2,2148,9,27,163
,40,86,1.632,0,32,1573,1.3,2045,9,26,163
,40,86,1.632,1,32,1785,1.2,2142,9,27,163
,41,86,1.632,0,32,1562,1.3,2031,9,26,163
,40,86,1.632,0,32,1572,1.3,2044,9,26,163
,40,87,1.631,0,33,1580,1.5,2371,9,29,163
,39,87,1.632,1,32,1802,1.2,2163,9,28,163
,38,86,1.631,0,32,1579,1.3,2053,9,27,163
,40,86,1.633,0,32,1567,1.3,2037,9,26,163
,40,87,1.631,0,33,1575,1.3,2048,9,26,163
,40,86,1.632,1,32,1792,1.2,2150,9,28,163
,41,87,1.633,1,32,1791,1.2,2149,9,27,163
,38,87,1.631,1,33,1817,1.2,2180,9,28,163
,38,87,1.631,1,33,1815,1.2,2179,9,28,163
,40,87,1.633,0,32,1575,1.5,2363,9,29,163
,38,87,1.632,0,33,1586,1.5,2378,9,29,163
,40,86,1.632,0,32,1572,1.3,2044,9,26,163
,41,86,1.633,0,32,1564,1.3,2033,9,26,163
,41,86,1.632,0,32,1566,1.3,2036,9,26,163
,40,86,1.632,0,32,1567,1.5,2351,9,29,163
,40,87,1.632,0,33,1580,1.5,2369,9,29,163
,41,87,1.633,1,33,1797,1.2,2156,9,28,163
,39,86,1.632,0,32,1571,1.3,2042,9,26,163
,40,87,1.632,1,33,1802,1.2,2163,9,28,163
,41,87,1.633,0,33,1574,1.5,2362,9,29,163
,40,87,1.633,0,33,1578,1.3,2051,9,27,163
,41,87,1.631,0,33,1574,1.5,2361,9,29,163
,39,86,1.633,0,32,1574,1.5,2361,9,29,163
,41,86,1.632,1,32,1778,1.2,2134,9,27,163
,39,86,1.632,0,32,1574,1.5,2360,9,29,163
,41,86,1.633,0,32,1562,1.3,2030,9,26,163
,40,87,1.632,0,33,1578,1.5,2367,9,29,163
,40,86,1.632,0,32,1566,1.3,2036,9,26,163
,38,87,1.632,0,33,1588,1.5,2383,9,29,163
,41,87,1.632,1,32,1789,1.2,2147,9,27,163
,38,87,1.631,1,33,1812,1.2,2174,9,28,163
,40,87,1.632,0,33,1578,1.5,2367,9,29,163
,39,86,1.633,1,32,1794,1.2,2153,9,28,163
,38,86,1.633,0,32,1583,1.3,2058,9,27,163
,39,86,1.632,0,32,1577,1.3,2050,9,27,163
,40,86,1.632,0,32,1566,1.3,2036,9,26,163
,39,86,1.632,0,32,1576,1.3,2049,9,26,163
,39,87,1.631,1,33,1809,1.3,2352,9,29,163
,39,86,1.633,1,32,1798,1.2,2158,9,28,163
,38,87,1.633,1,33,1813,1.3,2357,9,29,163
,41,86,1.633,0,32,1565,1.3,2034,9,26,163
,39,87,1.633,1,32,1805,1.2,2165,9,28,163
,39,87,1.633,0,33,1586,1.3,2061,9,27,163
,39,86,1.633,0,32,1574,1.5,2361,9,29,163
,41,87,1.633,0,33,1573,1.3,2044,9,26,163
,38,86,1.631,0,32,1579,1.5,2369,9,29,163
,41,86,1.631,1,32,1777,1.2,2133,9,27,163
,39,86,1.631,1,32,1793,1.2,2152,9,28,163
,41,87,1.632,0,33,1572,1.3,2043,9,26,163
,40,86,1.632,0,32,1574,1.3,2046,9,26,163
,39,87,1.633,0,33,1586,1.5,2379,9,29,163
,41,87,1.632,1,33,1790,1.2,2148,9,27,163
,40,86,1.633,0,32,1572,1.3,2044,9,26,163
,39,87,1.631,0,33,1581,1.3,2055,9,27,163
,40,87,1.633,0,33,1580,1.3,2054,9,27,163
,38,87,1.633,0,33,1591,1.3,2068,9,27,163
,39,87,1.633,0,33,1584,1.5,2376,9,29,163
,40,87,1.631,0,33,1576,1.3,2048,9,26,163
,40,87,1.632,0,33,1577,1.5,2366,9,29,163
,41,87,1.632,1,33,1790,1.2,2148,9,27,163
,39,86,1.631,0,32,1575,1.5,2362,9,29,163
,40,86,1.632,1,32,1789,1.2,2146,9,27,163
,38,86,1.633,0,32,1578,1.3,2051,9,27,163
,39,86,1.633,0,32,1574,1.3,2046,9,26,163
,41,86,1.632,1,32,1783,1.2,2140,9,27,163
,41,87,1.633,1,33,1796,1.2,2155,9,28,163
,38,87,1.633,0,33,1589,1.5,2384,9,29,163
,41,87,1.632,1,33,1796,1.2,2155,9,28,163
,38,86,1.633,0,32,1580,1.5,2369,9,29,163
,39,87,1.631,0,33,1585,1.3,2061,9,27,163
,40,87,1.633,0,32,1575,1.5,2362,9,29,163
,40,86,1.633,0,32,1567,1.3,2037,9,26,163
,40,87,1.632,0,33,1578,1.5,2367,9,29,163
,40,87,1.631,1,33,1799,1.2,2158,9,28,163
,39,87,1.633,1,33,1808,1.3,2351,9,29,163
,38,86,1.631,0,32,1578,1.3,2052,9,27,163
,40,86,1.631,0,32,1568,1.3,2038,9,26,163
,40,86,1.632,0,32,1567,1.3,2038,9,26,163
,38,86,1.632,0,32,1576,1.5,2364,9,29,163
,40,87,1.631,1,33,1799,1.2,2159,9,28,163
,39,86,1.632,0,32,1575,1.5,2362,9,29,163
,40,87,1.631,1,33,1804,1.2,2165,9,28,163
,40,86,1.633,0,32,1569,1.5,2354,9,29,163
,40,86,1.632,0,32,1570,1.3,2041,9,26,163
,40,86,1.631,1,32,1793,1.2,2152,9,28,163
,39,86,1.633,0,32,1573,1.5,2359,9,29,163
,39,86,1.633,1,32,1800,1.2,2160,9,28,163
,39,86,1.633,0,32,1573,1.3,2045,9,26,163
,39,87,1.633,0,32,1581,1.3,2055,9,27,163
,40,87,1.633,1,33,1804,1.2,2165,9,28,163
,38,86,1.632,0,32,1577,1.5,2366,9,29,163
,39,87,1.633,0,33,1586,1.5,2379,9,29,163
,38,87,1.632,0,33,1586,1.5,2379,9,29,163
,40,87,1.632,1,33,1801,1.2,2161,9,28,163
,39,87,1.632,0,33,1581,1.5,2371,9,29,163
,43,91,1.631,0,34,1600,1.3,2079,9,27,163
,44,90,1.631,1,34,1815,1.2,2178,9,28,163
,42,94,1.632,0,35,1636,1.2,1963,9,26,163
,43,91,1.632,1,34,1838,1.5,2757,9,31,163
,43,90,1.632,0,34,1597,1.3,2076,9,27,163
,45,93,1.632,0,35,1612,1.5,2418,9,29,163
,44,92,1.632,0,35,1608,1.3,2091,9,27,163
,44,89,1.632,0,34,1584,1.3,2059,9,27,163
,44,94,1.631,1,35,1875,1.5,2813,9,31,163
,42,91,1.633,1,34,1837,1.2,2204,9,28,163
,43,92,1.632,0,34,1612,1.5,2418,9,29,163
,45,94,1.631,0,35,1621,1.3,2107,9,27,163
,43,91,1.632,1,34,1834,1.5,2751,9,31,163
,43,93,1.633,0,35,1626,1.5,2439,9,29,163
,42,91,1.633,1,34,1841,1.3,2393,9,29,163
,43,90,1.631,0,34,1594,1.5,2391,9,29,163
,43,94,1.632,0,35,1633,1.3,2122,9,27,163
,45,92,1.632,0,35,1606,1.5,2408,9,29,163
,45,93,1.631,0,35,1618,1.7,2750,9,31,163
,43,89,1.633,1,33,1808,1.2,2169,9,28,163
,43,89,1.632,1,33,1807,1.2,2169,9,28,163
,45,93,1.631,0,35,1612,1.5,2418,9,29,163
,44,89,1.633,0,33,1579,1.5,2369,9,29,163
,43,92,1.632,1,35,1853,1.3,2409,9,29,163
,43,93,1.631,0,35,1619,1.7,2753,9,31,163
,42,90,1.632,1,34,1831,1.2,2197,9,28,163
,44,90,1.632,0,34,1590,1.3,2067,9,27,163
,45,94,1.631,1,35,1860,1.3,2417,9,29,163
,43,90,1.632,1,34,1815,1.3,2360,9,29,163
,42,91,1.633,1,34,1840,1.5,2760,9,31,163
,43,92,1.633,1,35,1853,1.2,2224,9,28,163
,44,92,1.631,1,35,1844,1.3,2398,9,29,163
,44,92,1.632,1,34,1839,1.5,2759,9,31,163
,43,90,1.632,1,34,1820,1.3,2366,9,29,163
,43,94,1.633,0,35,1636,1.3,2126,9,27,163
,44,92,1.633,1,34,1838,1.2,2206,9,28,163
,43,91,1.631,0,34,1605,1.3,2086,9,27,163
,44,93,1.631,1,35,1855,1.5,2782,9,31,163
,45,94,1.633,0,35,1620,1.3,2105,9,27,163
,45,92,1.632,0,34,1602,1.5,2403,9,29,163
,45,94,1.633,0,35,1623,1.5,2435,9,29,163
,44,93,1.631,1,35,1860,1.3,2418,9,29,163
,43,89,1.631,0,34,1589,1.3,2065,9,27,163
,44,91,1.631,0,34,1595,1.3,2074,9,27,163
,45,90,1.631,0,34,1588,1.5,2382,9,29,163
,42,93,1.632,0,35,1626,1.2,1951,9,26,163
,43,90,1.632,0,34,1595,1.3,2074,9,27,163
,42,91,1.632,1,34,1840,1.3,2392,9,29,163
,42,94,1.631,0,35,1633,1.2,1959,9,26,163
,42,93,1.632,1,35,1870,1.2,2244,9,28,163
,43,89,1.631,1,33,1810,1.3,2353,9,29,163
,42,89,1.631,1,33,1817,1.3,2362,9,29,163
,43,92,1.633,1,35,1856,1.5,2784,9,31,163
,45,91,1.633,1,34,1823,1.2,2188,9,28,163
,43,94,1.631,0,35,1632,1.2,1958,9,26,163
,43,92,1.631,1,35,1850,1.2,2220,9,28,163
,42,94,1.633,0,35,1640,1.5,2460,9,30,163
,45,91,1.631,0,34,1589,1.3,2066,9,27,163
,43,93,1.631,1,35,1859,1.5,2789,9,31,163
,42,92,1.631,1,34,1851,1.3,2406,9,29,163
,45,92,1.633,1,34,1832,1.3,2381,9,29,163
,43,90,1.632,1,34,1818,1.2,2182,9,28,163
,43,94,1.631,0,35,1628,1.5,2442,9,29,163
,42,94,1.631,0,35,1637,1.2,1965,9,26,163
,44,94,1.632,1,35,1865,1.3,2424,9,29,163
,45,94,1.633,0,35,1625,1.5,2438,9,29,163
,42,94,1.631,1,35,1888,1.5,2832,9,31,163
,45,92,1.633,1,34,1836,1.2,2203,9,28,163
,43,92,1.632,0,35,1614,1.3,2098,9,27,163
,44,93,1.632,1,35,1863,1.2,2235,9,28,163
,45,94,1.632,1,35,1859,1.2,2231,9,28,163
,43,92,1.632,1,34,1847,1.2,2216,9,28,163
,45,91,1.633,1,34,1823,1.2,2187,9,28,163
,43,94,1.631,0,35,1628,1.5,2442,9,29,163
,43,90,1.633,1,34,1826,1.2,2191,9,28,163
,43,94,1.632,1,35,1881,1.3,2445,9,29,163
,44,89,1.631,0,34,1583,1.3,2058,9,27,163
,42,90,1.633,1,34,1829,1.2,2195,9,28,163
,43,90,1.631,1,34,1823,1.2,2188,9,28,163
,45,90,1.632,0,34,1585,1.5,2377,9,29,163
,44,94,1.631,0,35,1631,1.7,2772,9,31,163
,43,93,1.632,0,35,1625,1.5,2437,9,29,163
,45,94,1.632,0,35,1620,1.7,2755,9,31,163
,44,92,1.633,1,35,1844,1.3,2398,9,29,163
,44,93,1.631,1,35,1860,1.3,2418,9,29,163
,43,94,1.632,1,35,1871,1.5,2806,9,31,163
,43,92,1.633,1,35,1851,1.3,2407,9,29,163
,44,93,1.632,1,35,1862,1.3,2420,9,29,163
,43,94,1.633,1,35,1873,1.3,2435,9,29,163
,43,90,1.632,1,34,1817,1.2,2181,9,28,163
,43,93,1.631,1,35,1857,1.3,2414,9,29,163
,43,89,1.633,1,34,1815,1.3,2359,9,29,163
,43,92,1.631,1,35,1852,1.3,2408,9,29,163
,43,89,1.632,0,33,1584,1.3,2059,9,27,163
,42,93,1.631,1,35,1871,1.5,2807,9,31,163
,44,94,1.632,0,35,1625,1.3,2112,9,27,163
,43,94,1.631,0,35,1632,1.5,2448,9,29,163
,42,90,1.631,1,34,1834,1.5,2751,9,31,163
,43,92,1.632,1,34,1845,1.3,2399,9,29,163
,45,92,1.631,0,35,1605,1.5,2407,9,29,163
,43,90,1.632,1,34,1823,1.2,2188,9,28,163
,42,89,1.632,0,33,1590,1.3,2067,9,27,163
,43,94,1.631,0,35,1627,1.7,2767,9,31,163
,42,90,1.631,1,34,1831,1.2,2197,9,28,163
,43,92,1.632,1,34,1842,1.2,2211,9,28,163
,44,89,1.632,0,33,1581,1.3,2055,9,27,163
,44,92,1.633,1,35,1845,1.2,2214,9,28,163
,44,93,1.633,0,35,1616,1.3,2101,9,27,163
,44,93,1.631,1,35,1856,1.3,2413,9,29,163
,42,92,1.631,0,35,1619,1.7,2753,9,31,163
,44,92,1.633,1,35,1846,1.5,2769,9,31,163
,42,89,1.631,0,33,1588,1.5,2382,9,29,163
,44,94,1.632,0,35,1632,1.2,1958,9,26,163
,43,93,1.631,0,35,1618,1.7,2751,9,31,163
,43,93,1.631,0,35,1623,1.3,2110,9,27,163
,43,89,1.631,0,33,1585,1.3,2060,9,27,163
,43,94,1.632,1,35,1871,1.5,2806,9,31,163
,44,93,1.633,0,35,1623,1.3,2110,9,27,163
,44,93,1.633,1,35,1859,1.5,2788,9,31,163
,44,93,1.632,0,35,1613,1.3,2097,9,27,163
,43,94,1.631,0,35,1632,1.3,2122,9,27,163
,44,90,1.632,0,34,1588,1.5,2382,9,29,163
,43,94,1.632,0,35,1633,1.5,2449,9,29,163
,43,91,1.632,1,34,1839,1.2,2207,9,28,163
,44,94,1.631,0,35,1628,1.5,2442,9,29,163
,45,93,1.632,1,35,1853,1.3,2409,9,29,163
,45,94,1.633,1,35,1863,1.3,2422,9,29,163
,43,93,1.631,1,35,1868,1.3,2429,9,29,163
,43,91,1.632,0,34,1602,1.5,2404,9,29,163
,43,92,1.631,1,34,1847,1.3,2401,9,29,163
,42,93,1.631,1,35,1873,1.3,2435,9,29,163
,43,93,1.631,1,35,1865,1.5,2797,9,31,163
,43,94,1.632,0,35,1637,1.7,2782,9,31,163
,45,95,1.631,1,36,1871,1.2,2246,9,28,163
,44,89,1.633,0,33,1580,1.3,2054,9,27,163
,43,93,1.632,0,35,1618,1.5,2427,9,29,163
,45,92,1.632,1,35,1839,1.5,2759,9,31,163
,45,94,1.633,1,35,1861,1.3,2419,9,29,163
,45,93,1.633,1,35,1850,1.3,2405,9,29,163
,44,91,1.632,0,34,1600,1.5,2399,9,29,163
,44,91,1.633,0,34,1601,1.5,2402,9,29,163
,43,94,1.632,0,35,1632,1.3,2122,9,27,163
,43,92,1.633,1,35,1854,1.2,2225,9,28,163
,42,90,1.632,0,34,1599,1.5,2398,9,29,163
,44,90,1.633,0,34,1586,1.5,2379,9,29,163
,44,92,1.633,1,35,1847,1.5,2771,9,31,163
,43,91,1.632,1,34,1839,1.5,2758,9,31,163
,42,90,1.631,0,34,1601,1.5,2401,9,29,163
,43,90,1.632,1,34,1819,1.3,2365,9,29,163
,44,93,1.632,0,35,1622,1.5,2433,9,29,163
,43,91,1.631,1,34,1831,1.2,2197,9,28,163
,44,92,1.632,0,34,1605,1.5,2407,9,29,163
,43,89,1.633,0,33,1588,1.5,2381,9,29,163
,45,94,1.633,0,35,1626,1.7,2764,9,31,163
,44,92,1.631,1,34,1836,1.5,2754,9,31,163
,45,91,1.631,1,34,1825,1.3,2372,9,29,163
,45,94,1.631,0,35,1626,1.3,2114,9,27,163
,43,91,1.631,0,34,1602,1.5,2404,9,29,163
,44,89,1.631,0,34,1584,1.5,2376,9,29,163
,42,93,1.632,0,35,1630,1.2,1956,9,26,163
,44,90,1.633,1,34,1815,1.2,2178,9,28,163
,43,93,1.632,0,35,1627,1.3,2115,9,27,163
